species,cultivar,repetition,split,iqr,rmse,mean_bias,rpiq_adj
Sweet Cherry,Regina,4,Validation,9.5,4.5,2.6,2.1
Sweet Cherry,Regina,5,Calibration,9.5,4.4,0.5,2.2
Sweet Cherry,Regina,5,Validation,9.5,3.3,0.7,2.9
Sweet Cherry,Regina,6,Calibration,9.5,5.4,1.1,1.8
Sweet Cherry,Regina,6,Validation,9.5,8.6,-4.1,1.1
Sweet Cherry,Regina,7,Calibration,9.5,3.6,1.1,2.6
Sweet Cherry,Regina,7,Validation,9.5,6.0,1.8,1.6
Sweet Cherry,Regina,8,Calibration,9.5,3.6,0.9,2.6
Sweet Cherry,Regina,8,Validation,9.5,7.3,3.9,1.3
Sweet Cherry,Regina,9,Calibration,9.5,3.5,-0.1,2.7
Sweet Cherry,Regina,9,Validation,9.5,6.9,-3.5,1.4
Sweet Cherry,Regina,10,Calibration,9.5,4.3,1.4,2.2
Sweet Cherry,Regina,10,Validation,9.5,4.5,-2.4,2.1
Sweet Cherry,Rubi,1,Calibration,8,1.8,-0.3,4.3
Sweet Cherry,Rubi,1,Validation,8,6.0,3.8,1.3
Sweet Cherry,Rubi,2,Calibration,8,2.6,-0.3,3.1
Sweet Cherry,Rubi,2,Validation,8,3.8,1.9,2.1
Sweet Cherry,Rubi,3,Calibration,8,2.6,-0.2,3.0
Sweet Cherry,Rubi,3,Validation,8,6.9,-0.2,1.2
Sweet Cherry,Rubi,4,Calibration,8,2.9,-0.4,2.7
Sweet Cherry,Rubi,4,Validation,8,3.4,0.8,2.3
Sweet Cherry,Rubi,5,Calibration,8,2.0,-0.3,4.1
Sweet Cherry,Rubi,5,Validation,8,6.2,-0.6,1.3
Sweet Cherry,Rubi,6,Calibration,8,2.5,0.0,3.2
Sweet Cherry,Rubi,6,Validation,8,5.0,0.4,1.6
Sweet Cherry,Rubi,7,Calibration,8,2.0,-0.3,3.9
Sweet Cherry,Rubi,7,Validation,8,4.9,3.7,1.6
Sweet Cherry,Rubi,8,Calibration,8,3.2,-0.4,2.5
Sweet Cherry,Rubi,8,Validation,8,2.3,1.4,3.4
Sweet Cherry,Rubi,9,Calibration,8,2.2,-0.4,3.6
Sweet Cherry,Rubi,9,Validation,8,5.0,4.0,1.6
Sweet Cherry,Rubi,10,Calibration,8,2.9,0.1,2.7
Sweet Cherry,Rubi,10,Validation,8,3.9,0.5,2.0
Sweet Cherry,Sam,1,Calibration,11,3.7,-0.6,2.9
Sweet Cherry,Sam,1,Validation,11,2.7,-0.2,4.0
Sweet Cherry,Sam,2,Calibration,11,3.3,-0.2,3.4
Sweet Cherry,Sam,2,Validation,11,2.8,1.4,3.9
Sweet Cherry,Sam,3,Calibration,11,2.4,0.0,4.6
Sweet Cherry,Sam,3,Validation,11,6.8,3.4,1.6
Sweet Cherry,Sam,4,Calibration,11,2.3,-0.1,4.7
Sweet Cherry,Sam,4,Validation,11,6.5,-2.8,1.7
Sweet Cherry,Sam,5,Calibration,11,3.0,0.0,3.6
Sweet Cherry,Sam,5,Validation,11,5.9,-3.6,1.9
Sweet Cherry,Sam,6,Calibration,11,3.0,-0.1,3.7
Sweet Cherry,Sam,6,Validation,11,4.7,-3.5,2.3
Sweet Cherry,Sam,7,Calibration,11,3.3,-0.4,3.4
Sweet Cherry,Sam,7,Validation,11,2.3,-0.7,4.8
Sweet Cherry,Sam,8,Calibration,11,3.4,0.0,3.2
Sweet Cherry,Sam,8,Validation,11,1.6,-0.5,6.8
Sweet Cherry,Sam,9,Calibration,11,3.4,-0.4,3.3
Sweet Cherry,Sam,9,Validation,11,4.1,0.9,2.7
Sweet Cherry,Sam,10,Calibration,11,1.9,-0.1,5.6
Sweet Cherry,Sam,10,Validation,11,8.0,-0.9,1.4
Sweet Cherry,Sandom Rose,1,Calibration,9,6.7,2.5,1.4
Sweet Cherry,Sandom Rose,1,Validation,9,7.4,3.1,1.2
Sweet Cherry,Sandom Rose,2,Calibration,9,6.9,-0.1,1.3
Sweet Cherry,Sandom Rose,2,Validation,9,5.5,4.9,1.6
Sweet Cherry,Sandom Rose,3,Calibration,9,2.7,-0.2,3.3
Sweet Cherry,Sandom Rose,3,Validation,9,11.2,-2.9,0.8
Sweet Cherry,Sandom Rose,4,Calibration,9,7.2,-0.8,1.3
Sweet Cherry,Sandom Rose,4,Validation,9,2.9,1.0,3.1
Sweet Cherry,Sandom Rose,5,Calibration,9,6.6,-0.6,1.4
Sweet Cherry,Sandom Rose,5,Validation,9,5.4,4.5,1.7
Sweet Cherry,Sandom Rose,6,Calibration,9,6.8,-0.6,1.3
Sweet Cherry,Sandom Rose,6,Validation,9,5.6,1.2,1.6
Sweet Cherry,Sandom Rose,7,Calibration,9,6.7,1.5,1.4
Sweet Cherry,Sandom Rose,7,Validation,9,10.0,6.5,0.9
Sweet Cherry,Sandom Rose,8,Calibration,9,6.8,-0.4,1.3
Sweet Cherry,Sandom Rose,8,Validation,9,4.4,2.7,2.1
Sweet Cherry,Sandom Rose,9,Calibration,9,7.0,-0.4,1.3
Sweet Cherry,Sandom Rose,9,Validation,9,3.3,-0.4,2.7
Sweet Cherry,Sandom Rose,10,Calibration,9,7.2,0.1,1.3
Sweet Cherry,Sandom Rose,10,Validation,9,2.5,2.0,3.5
Sweet Cherry,Santina,1,Calibration,10.5,1.9,-0.3,5.5
Sweet Cherry,Santina,1,Validation,10.5,4.6,0.9,2.3
Sweet Cherry,Santina,2,Calibration,10.5,2.4,-0.1,4.5
Sweet Cherry,Santina,2,Validation,10.5,2.4,2.0,4.5
Sweet Cherry,Santina,3,Calibration,10.5,2.3,0.1,4.5
Sweet Cherry,Santina,3,Validation,10.5,2.4,0.5,4.3
Sweet Cherry,Santina,4,Calibration,10.5,2.7,-0.5,4.0
Sweet Cherry,Santina,4,Validation,10.5,3.2,-0.3,3.3
Sweet Cherry,Santina,5,Calibration,10.5,1.7,-0.1,6.2
Sweet Cherry,Santina,5,Validation,10.5,4.4,-1.4,2.4
Sweet Cherry,Santina,6,Calibration,10.5,2.4,0.0,4.4
Sweet Cherry,Santina,6,Validation,10.5,3.1,0.9,3.4
Sweet Cherry,Santina,7,Calibration,10.5,2.2,-0.2,4.7
Sweet Cherry,Santina,7,Validation,10.5,4.6,3.8,2.3
Sweet Cherry,Santina,8,Calibration,10.5,2.7,0.0,3.9
Sweet Cherry,Santina,8,Validation,10.5,2.1,1.0,4.9
Sweet Cherry,Santina,9,Calibration,10.5,2.2,0.2,4.7
Sweet Cherry,Santina,9,Validation,10.5,3.4,-1.8,3.1
Sweet Cherry,Santina,10,Calibration,10.5,2.6,-0.1,4.1
Sweet Cherry,Santina,10,Validation,10.5,2.9,-1.9,3.6
Sweet Cherry,Schneiders,1,Calibration,10.25,4.2,1.4,2.4
Sweet Cherry,Schneiders,1,Validation,10.25,2.6,0.6,4.0
Sweet Cherry,Schneiders,2,Calibration,10.25,3.7,1.0,2.8
Sweet Cherry,Schneiders,2,Validation,10.25,2.7,0.2,3.8
Sweet Cherry,Schneiders,3,Calibration,10.25,3.3,0.0,3.1
Sweet Cherry,Schneiders,3,Validation,10.25,3.4,-1.1,3.0
Sweet Cherry,Schneiders,4,Calibration,10.25,2.9,0.4,3.6
Sweet Cherry,Schneiders,4,Validation,10.25,5.7,-3.7,1.8
Sweet Cherry,Schneiders,5,Calibration,10.25,2.9,0.6,3.6
Sweet Cherry,Schneiders,5,Validation,10.25,5.3,4.3,1.9
Sweet Cherry,Schneiders,6,Calibration,10.25,3.0,0.3,3.4
Sweet Cherry,Schneiders,6,Validation,10.25,3.6,1.5,2.9
Sweet Cherry,Schneiders,7,Calibration,10.25,2.4,1.0,4.2
Sweet Cherry,Schneiders,7,Validation,10.25,6.3,2.1,1.6
Sweet Cherry,Schneiders,8,Calibration,10.25,3.7,0.3,2.8
Sweet Cherry,Schneiders,8,Validation,10.25,5.1,-0.5,2.0
Sweet Cherry,Schneiders,9,Calibration,10.25,3.0,0.5,3.4
Sweet Cherry,Schneiders,9,Validation,10.25,3.6,0.3,2.8
Sweet Cherry,Schneiders,10,Calibration,10.25,3.6,0.4,2.8
Sweet Cherry,Schneiders,10,Validation,10.25,2.7,-0.3,3.8
Sweet Cherry,Star,1,Calibration,11.5,1.9,-0.3,5.9
Sweet Cherry,Star,1,Validation,11.5,9.4,-1.8,1.2
Sweet Cherry,Star,2,Calibration,11.5,3.6,0.2,3.2
Sweet Cherry,Star,2,Validation,11.5,8.4,2.4,1.4
Sweet Cherry,Star,3,Calibration,11.5,2.3,0.0,4.9
Sweet Cherry,Star,3,Validation,11.5,9.4,7.0,1.2
Sweet Cherry,Star,4,Calibration,11.5,3.3,0.0,3.5
Sweet Cherry,Star,4,Validation,11.5,6.6,-5.8,1.7
Sweet Cherry,Star,5,Calibration,11.5,3.3,-0.1,3.5
Sweet Cherry,Star,5,Validation,11.5,5.6,2.1,2.0
Sweet Cherry,Star,6,Calibration,11.5,3.0,0.0,3.8
Sweet Cherry,Star,6,Validation,11.5,6.7,0.3,1.7
Sweet Cherry,Star,7,Calibration,11.5,3.4,-0.2,3.3
Sweet Cherry,Star,7,Validation,11.5,4.5,-3.6,2.6
Sweet Cherry,Star,8,Calibration,11.5,3.2,0.5,3.6
Sweet Cherry,Star,8,Validation,11.5,7.4,0.8,1.6
Sweet Cherry,Star,9,Calibration,11.5,3.0,-0.3,3.8
Sweet Cherry,Star,9,Validation,11.5,7.6,-6.0,1.5
Sweet Cherry,Star,10,Calibration,11.5,3.0,-0.5,3.8
Sweet Cherry,Star,10,Validation,11.5,6.6,-1.2,1.7
Sweet Cherry,Sue,1,Calibration,9.25,2.3,0.1,4.0
Sweet Cherry,Sue,1,Validation,9.25,3.6,-1.6,2.6
Sweet Cherry,Sue,2,Calibration,9.25,2.6,0.0,3.5
Sweet Cherry,Sue,2,Validation,9.25,2.6,1.2,3.6
Sweet Cherry,Sue,3,Calibration,9.25,2.3,-0.1,4.1
Sweet Cherry,Sue,3,Validation,9.25,3.7,-1.4,2.5
Sweet Cherry,Sue,4,Calibration,9.25,2.1,0.0,4.4
Sweet Cherry,Sue,4,Validation,9.25,4.2,2.9,2.2
Sweet Cherry,Sue,5,Calibration,9.25,2.6,0.1,3.5
Sweet Cherry,Sue,5,Validation,9.25,1.3,-1.0,6.9
Sweet Cherry,Sue,6,Calibration,9.25,2.0,0.2,4.7
Sweet Cherry,Sue,6,Validation,9.25,2.8,-0.9,3.3
Sweet Cherry,Sue,7,Calibration,9.25,1.6,0.1,5.8
Sweet Cherry,Sue,7,Validation,9.25,6.1,-0.9,1.5
Sweet Cherry,Sue,8,Calibration,9.25,2.3,0.0,4.0
Sweet Cherry,Sue,8,Validation,9.25,1.7,0.5,5.3
Sweet Cherry,Sue,9,Calibration,9.25,2.4,0.1,3.8
Sweet Cherry,Sue,9,Validation,9.25,4.1,-0.1,2.2
Sweet Cherry,Sue,10,Calibration,9.25,2.5,0.2,3.8
Sweet Cherry,Sue,10,Validation,9.25,2.0,-0.3,4.6
Sweet Cherry,Summit,1,Calibration,7.25,2.5,0.1,2.9
Sweet Cherry,Summit,1,Validation,7.25,4.2,-1.0,1.7
Sweet Cherry,Summit,2,Calibration,7.25,2.4,-0.1,3.0
Sweet Cherry,Summit,2,Validation,7.25,2.3,0.3,3.1
Sweet Cherry,Summit,3,Calibration,7.25,2.2,-0.2,3.3
Sweet Cherry,Summit,3,Validation,7.25,3.6,1.1,2.0
Sweet Cherry,Summit,4,Calibration,7.25,2.1,-0.2,3.4
Sweet Cherry,Summit,4,Validation,7.25,5.7,1.2,1.3
Sweet Cherry,Summit,5,Calibration,7.25,2.3,-0.3,3.2
Sweet Cherry,Summit,5,Validation,7.25,3.7,2.1,2.0
Sweet Cherry,Summit,6,Calibration,7.25,2.4,-0.1,3.1
Sweet Cherry,Summit,6,Validation,7.25,3.3,0.6,2.2
Sweet Cherry,Summit,7,Calibration,7.25,1.9,-0.1,3.8
Sweet Cherry,Summit,7,Validation,7.25,4.4,0.8,1.6
Sweet Cherry,Summit,8,Calibration,7.25,2.6,-0.1,2.8
Sweet Cherry,Summit,8,Validation,7.25,1.9,0.5,3.8
Sweet Cherry,Summit,9,Calibration,7.25,2.0,-0.3,3.7
Sweet Cherry,Summit,9,Validation,7.25,4.7,-3.1,1.6
Sweet Cherry,Summit,10,Calibration,7.25,2.2,-0.3,3.3
Sweet Cherry,Summit,10,Validation,7.25,4.3,-2.3,1.7
Sweet Cherry,Sunburst,1,Calibration,10.5,4.0,-0.8,2.6
Sweet Cherry,Sunburst,1,Validation,10.5,6.2,-2.7,1.7
Sweet Cherry,Sunburst,2,Calibration,10.5,3.8,0.0,2.8
Sweet Cherry,Sunburst,2,Validation,10.5,6.0,0.0,1.8
Sweet Cherry,Sunburst,3,Calibration,10.5,2.3,-0.1,4.5
Sweet Cherry,Sunburst,3,Validation,10.5,9.2,7.5,1.1
Sweet Cherry,Sunburst,4,Calibration,10.5,3.7,0.1,2.8
Sweet Cherry,Sunburst,4,Validation,10.5,4.5,1.8,2.3
Sweet Cherry,Sunburst,5,Calibration,10.5,3.7,0.0,2.8
Sweet Cherry,Sunburst,5,Validation,10.5,4.7,0.6,2.2
Sweet Cherry,Sunburst,6,Calibration,10.5,1.8,0.4,6.0
Sweet Cherry,Sunburst,6,Validation,10.5,9.1,2.5,1.2
Sweet Cherry,Sunburst,7,Calibration,10.5,3.1,-0.6,3.4
Sweet Cherry,Sunburst,7,Validation,10.5,7.0,-0.8,1.5
Sweet Cherry,Sunburst,8,Calibration,10.5,3.1,0.0,3.4
Sweet Cherry,Sunburst,8,Validation,10.5,4.7,-0.7,2.2
Sweet Cherry,Sunburst,9,Calibration,10.5,3.6,-0.3,2.9
Sweet Cherry,Sunburst,9,Validation,10.5,2.4,-0.3,4.4
Sweet Cherry,Sunburst,10,Calibration,10.5,3.9,-0.6,2.7
Sweet Cherry,Sunburst,10,Validation,10.5,3.7,-2.2,2.8
Sweet Cherry,Sylvia,1,Calibration,11.25,4.8,-0.5,2.3
Sweet Cherry,Sylvia,1,Validation,11.25,3.6,-1.7,3.1
Sweet Cherry,Sylvia,2,Calibration,11.25,3.9,0.4,2.9
Sweet Cherry,Sylvia,2,Validation,11.25,5.9,-0.2,1.9
Sweet Cherry,Sylvia,3,Calibration,11.25,3.0,0.3,3.8
Sweet Cherry,Sylvia,3,Validation,11.25,6.6,2.3,1.7
Sweet Cherry,Sylvia,4,Calibration,11.25,4.3,0.1,2.6
Sweet Cherry,Sylvia,4,Validation,11.25,5.0,-0.4,2.2
Sweet Cherry,Sylvia,5,Calibration,11.25,3.6,0.5,3.2
Sweet Cherry,Sylvia,5,Validation,11.25,5.2,-0.7,2.2
Sweet Cherry,Sylvia,6,Calibration,11.25,4.9,0.1,2.3
Sweet Cherry,Sylvia,6,Validation,11.25,5.0,1.3,2.2
Sweet Cherry,Sylvia,7,Calibration,11.25,3.5,-0.1,3.2
Sweet Cherry,Sylvia,7,Validation,11.25,6.7,1.5,1.7
Sweet Cherry,Sylvia,8,Calibration,11.25,4.3,0.4,2.6
Sweet Cherry,Sylvia,8,Validation,11.25,6.8,1.9,1.7
Sweet Cherry,Sylvia,9,Calibration,11.25,4.0,0.1,2.8
Sweet Cherry,Sylvia,9,Validation,11.25,5.0,-0.2,2.2
Sweet Cherry,Sylvia,10,Calibration,11.25,3.4,0.6,3.3
Sweet Cherry,Sylvia,10,Validation,11.25,6.1,2.7,1.9
Sweet Cherry,Taleguera Brillante,1,Calibration,8.25,2.2,0.0,3.7
Sweet Cherry,Taleguera Brillante,1,Validation,8.25,4.8,-0.9,1.7
Sweet Cherry,Taleguera Brillante,2,Calibration,8.25,3.4,0.0,2.4
Sweet Cherry,Taleguera Brillante,2,Validation,8.25,2.4,0.0,3.4
Sweet Cherry,Taleguera Brillante,3,Calibration,8.25,2.5,0.6,3.2
Sweet Cherry,Taleguera Brillante,3,Validation,8.25,5.5,-0.7,1.5
Sweet Cherry,Taleguera Brillante,4,Calibration,8.25,3.0,-0.1,2.7
Sweet Cherry,Taleguera Brillante,4,Validation,8.25,2.1,-0.2,4.0
Sweet Cherry,Taleguera Brillante,5,Calibration,8.25,3.0,-0.4,2.8
Sweet Cherry,Taleguera Brillante,5,Validation,8.25,1.3,0.0,6.3
Sweet Cherry,Taleguera Brillante,6,Calibration,8.25,2.8,-0.2,2.9
Sweet Cherry,Taleguera Brillante,6,Validation,8.25,3.6,1.8,2.3
Sweet Cherry,Taleguera Brillante,7,Calibration,8.25,3.3,-0.7,2.5
Sweet Cherry,Taleguera Brillante,7,Validation,8.25,1.8,-1.2,4.6
Sweet Cherry,Taleguera Brillante,8,Calibration,8.25,2.0,0.7,4.2
Sweet Cherry,Taleguera Brillante,8,Validation,8.25,5.3,-0.7,1.6
Sweet Cherry,Taleguera Brillante,9,Calibration,8.25,3.3,-0.6,2.5
Sweet Cherry,Taleguera Brillante,9,Validation,8.25,2.6,0.7,3.2
Sweet Cherry,Taleguera Brillante,10,Calibration,8.25,2.1,-0.3,3.9
Sweet Cherry,Taleguera Brillante,10,Validation,8.25,6.7,3.9,1.2
Sweet Cherry,Van,1,Calibration,9.5,1.7,-0.1,5.7
Sweet Cherry,Van,1,Validation,9.5,3.3,-2.7,2.8
Sweet Cherry,Van,2,Calibration,9.5,1.6,-0.1,5.8
Sweet Cherry,Van,2,Validation,9.5,3.6,-1.8,2.6
Sweet Cherry,Van,3,Calibration,9.5,2.0,-0.2,4.7
Sweet Cherry,Van,3,Validation,9.5,2.9,0.2,3.3
Sweet Cherry,Van,4,Calibration,9.5,1.8,-0.2,5.3
Sweet Cherry,Van,4,Validation,9.5,5.4,0.6,1.8
Sweet Cherry,Van,5,Calibration,9.5,2.0,-0.3,4.8
Sweet Cherry,Van,5,Validation,9.5,3.0,1.8,3.2
Sweet Cherry,Van,6,Calibration,9.5,1.9,0.1,5.0
Sweet Cherry,Van,6,Validation,9.5,2.4,1.8,3.9
Sweet Cherry,Van,7,Calibration,9.5,2.2,-0.4,4.4
Sweet Cherry,Van,7,Validation,9.5,1.8,1.0,5.3
Sweet Cherry,Van,8,Calibration,9.5,1.7,0.1,5.5
Sweet Cherry,Van,8,Validation,9.5,2.9,-1.8,3.3
Sweet Cherry,Van,9,Calibration,9.5,2.2,-0.3,4.2
Sweet Cherry,Van,9,Validation,9.5,3.8,1.8,2.5
Sweet Cherry,Van,10,Calibration,9.5,1.6,0.1,5.9
Sweet Cherry,Van,10,Validation,9.5,5.4,2.0,1.8
Sweet Cherry,Van-Spur,1,Calibration,14,2.1,-0.1,6.5
Sweet Cherry,Van-Spur,1,Validation,14,3.7,-3.0,3.8
Sweet Cherry,Van-Spur,2,Calibration,14,2.5,-0.4,5.5
Sweet Cherry,Van-Spur,2,Validation,14,2.9,-2.0,4.9
Sweet Cherry,Van-Spur,3,Calibration,14,2.1,-0.3,6.5
Sweet Cherry,Van-Spur,3,Validation,14,3.5,-1.8,4.1
Sweet Cherry,Van-Spur,4,Calibration,14,2.2,-0.4,6.4
Sweet Cherry,Van-Spur,4,Validation,14,3.9,1.5,3.6
Sweet Cherry,Van-Spur,5,Calibration,14,2.4,-0.1,5.8
Sweet Cherry,Van-Spur,5,Validation,14,3.7,1.0,3.8
Sweet Cherry,Van-Spur,6,Calibration,14,2.3,-0.3,6.2
Sweet Cherry,Van-Spur,6,Validation,14,3.1,1.0,4.5
Sweet Cherry,Van-Spur,7,Calibration,14,1.9,-0.1,7.2
Sweet Cherry,Van-Spur,7,Validation,14,4.7,0.2,3.0
Sweet Cherry,Van-Spur,8,Calibration,14,2.1,-0.4,6.6
Sweet Cherry,Van-Spur,8,Validation,14,3.3,0.6,4.2
Sweet Cherry,Van-Spur,9,Calibration,14,2.4,-0.2,5.9
Sweet Cherry,Van-Spur,9,Validation,14,3.3,2.7,4.2
Sweet Cherry,Van-Spur,10,Calibration,14,2.2,0.0,6.2
Sweet Cherry,Van-Spur,10,Validation,14,4.5,0.8,3.1
Sweet Cherry,Vega,1,Calibration,10.5,2.5,-0.6,4.2
Sweet Cherry,Vega,1,Validation,10.5,2.9,-0.3,3.6
Sweet Cherry,Vega,2,Calibration,10.5,2.4,0.3,4.4
Sweet Cherry,Vega,2,Validation,10.5,7.1,4.9,1.5
Sweet Cherry,Vega,3,Calibration,10.5,2.5,-0.1,4.2
Sweet Cherry,Vega,3,Validation,10.5,3.0,0.9,3.5
Sweet Cherry,Vega,4,Calibration,10.5,2.2,-0.2,4.7
Sweet Cherry,Vega,4,Validation,10.5,5.0,2.8,2.1
Sweet Cherry,Vega,5,Calibration,10.5,2.3,0.0,4.6
Sweet Cherry,Vega,5,Validation,10.5,3.6,3.1,2.9
Sweet Cherry,Vega,6,Calibration,10.5,2.1,-0.1,5.0
Sweet Cherry,Vega,6,Validation,10.5,7.4,4.4,1.4
Sweet Cherry,Vega,7,Calibration,10.5,2.8,0.0,3.7
Sweet Cherry,Vega,7,Validation,10.5,2.3,-1.1,4.6
Sweet Cherry,Vega,8,Calibration,10.5,2.0,-0.1,5.3
Sweet Cherry,Vega,8,Validation,10.5,4.4,2.7,2.4
Sweet Cherry,Vega,9,Calibration,10.5,1.7,0.0,6.0
Sweet Cherry,Vega,9,Validation,10.5,7.8,5.2,1.3
Sweet Cherry,Vega,10,Calibration,10.5,2.8,-0.1,3.8
Sweet Cherry,Vega,10,Validation,10.5,4.5,3.0,2.3
Sweet Cherry,Vic,1,Calibration,12.5,2.5,0.6,5.0
Sweet Cherry,Vic,1,Validation,12.5,2.2,1.4,5.8
Sweet Cherry,Vic,2,Calibration,12.5,2.5,-0.4,5.0
Sweet Cherry,Vic,2,Validation,12.5,9.2,3.1,1.4
Sweet Cherry,Vic,3,Calibration,12.5,1.7,0.0,7.5
Sweet Cherry,Vic,3,Validation,12.5,6.6,2.9,1.9
Sweet Cherry,Vic,4,Calibration,12.5,1.7,0.0,7.6
Sweet Cherry,Vic,4,Validation,12.5,6.4,2.5,1.9
Sweet Cherry,Vic,5,Calibration,12.5,2.2,-0.3,5.7
Sweet Cherry,Vic,5,Validation,12.5,3.5,-0.6,3.6
Sweet Cherry,Vic,6,Calibration,12.5,1.7,-0.2,7.2
Sweet Cherry,Vic,6,Validation,12.5,5.4,2.4,2.3
Sweet Cherry,Vic,7,Calibration,12.5,2.4,-0.2,5.3
Sweet Cherry,Vic,7,Validation,12.5,2.9,-1.1,4.3
Sweet Cherry,Vic,8,Calibration,12.5,2.2,0.1,5.8
Sweet Cherry,Vic,8,Validation,12.5,4.7,1.2,2.7
Sweet Cherry,Vic,9,Calibration,12.5,2.1,-0.1,6.1
Sweet Cherry,Vic,9,Validation,12.5,3.7,-2.1,3.4
Sweet Cherry,Vic,10,Calibration,12.5,2.7,-0.4,4.6
Sweet Cherry,Vic,10,Validation,12.5,2.7,-2.2,4.7
